params,mean_test_score,std_test_score,fit_time
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",14.051158611200538,0.8705397639128358,0.07100033760070801
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",12.64799214578295,0.9074576768187036,0.07199954986572266
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}",14.104535283494432,0.8433642520246919,0.18400049209594727
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}",12.68366086211824,0.8921118073341551,0.18499040603637695
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",13.78253018938338,0.9321822389609533,0.07700109481811523
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",12.365790555766065,0.939854574067191,0.07900023460388184
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",14.157359845533994,0.9046299480104278,0.07799911499023438
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",12.502540120941955,0.9227712953868945,0.07899999618530273
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 21, 'p': 3, 'weights': 'uniform'}",14.226749411428766,0.9438875272909714,0.20600223541259766
"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 21, 'p': 3, 'weights': 'distance'}",12.556673628098252,0.9550366298280973,0.20799994468688965
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",14.014495171517652,0.8596657427020193,0.054999589920043945
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",14.098351993026942,1.0308287816546333,0.05800008773803711
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",14.852008973208035,0.9049056065463128,0.05600142478942871
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",14.659176117307874,1.0286749494161866,0.05900001525878906
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",14.784549017293827,0.880835831981032,0.1940007209777832
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}",14.615858702904285,0.97191109244757,0.1959991455078125
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",13.476142913822155,0.9038073123153775,0.06499981880187988
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",13.258715324780322,0.9832686101172355,0.06800007820129395
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",14.157007202801486,0.798726332524094,0.06500005722045898
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",13.641769445956026,0.9665085714855124,0.06600117683410645
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}",14.12751553014696,0.7642369868650446,0.23000049591064453
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}",13.605521551496503,0.9206015475849298,0.2220008373260498
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",13.222684225129129,0.8820756249770756,0.06099963188171387
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",12.888932605041978,0.9346236468051302,0.062000274658203125
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",13.993494408271482,0.7217385492444484,0.06199955940246582
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",13.187425085113341,0.8678039791463906,0.06299972534179688
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 7, 'p': 3, 'weights': 'uniform'}",14.056766639593459,0.7693414608838257,0.21700048446655273
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 7, 'p': 3, 'weights': 'distance'}",13.214703033867377,0.8878682805943587,0.2149965763092041
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",13.334390399018769,0.8978293576550185,0.06299948692321777
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",12.739251493550826,0.9560320734098933,0.06400132179260254
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",14.029039152936107,0.8035201324763172,0.06499981880187988
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",12.975783770749041,0.9018679208368228,0.069000244140625
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 9, 'p': 3, 'weights': 'uniform'}",14.06582252475574,0.7924401777866235,0.22600030899047852
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 9, 'p': 3, 'weights': 'distance'}",13.00562774711758,0.8935344451695894,0.2240006923675537
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",13.489524397056403,0.9653077910714312,0.07500052452087402
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",12.47070516556833,0.917646626469292,0.07199978828430176
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",14.049793769274292,0.8683400013743422,0.07200121879577637
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",12.646987868119608,0.9073897809603598,0.07299995422363281
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}",14.105694175380833,0.8404219364976023,0.2509958744049072
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}",12.683182723645391,0.8922063311120428,0.25100159645080566
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",13.781635865104363,0.9310351745718142,0.07900047302246094
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",12.365590291410971,0.9396806425988604,0.07899999618530273
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",14.158799962323247,0.9041297425767388,0.07899856567382812
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",12.502980536714187,0.9227131850427353,0.08000063896179199
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 21, 'p': 3, 'weights': 'uniform'}",14.227865695939315,0.94303967787378,0.29000043869018555
"{'algorithm': 'auto', 'leaf_size': 100, 'n_neighbors': 21, 'p': 3, 'weights': 'distance'}",12.5568716283945,0.9550681804581577,0.29408907890319824
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",14.016116178080216,0.8505653785825281,0.065032958984375
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",14.096198114095458,1.0316607307561032,0.06603622436523438
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",14.836968525028743,0.9232397761169437,0.06302881240844727
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",14.645694898310547,1.039367979269419,0.06202888488769531
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",14.769552392848192,0.8987217322293015,0.2991602420806885
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}",14.60297843064254,0.9803601185758704,0.30112624168395996
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",13.485079222848077,0.9010941803722533,0.06503844261169434
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",13.26552596729039,0.9822672762528804,0.06524062156677246
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",14.1520517649768,0.7976034939846248,0.06400561332702637
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",13.64153751266701,0.9667217158269934,0.06329083442687988
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}",14.123814394279993,0.7650602760998121,0.31200528144836426
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}",13.604222006873215,0.9222268321018111,0.31299519538879395
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",13.222325345727649,0.8799490617183117,0.06800174713134766
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",12.888176531254572,0.933518074367406,0.06799817085266113
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",13.995345165903993,0.7244202096666542,0.06599998474121094
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",13.18583329701157,0.8678431218266965,0.0710000991821289
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 7, 'p': 3, 'weights': 'uniform'}",14.05614244643876,0.7691550858600087,0.3260014057159424
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 7, 'p': 3, 'weights': 'distance'}",13.21358781798563,0.8875747404765153,0.3300001621246338
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",13.334487606373386,0.8963427125701177,0.07100057601928711
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",12.740311182435747,0.9555208813267896,0.0709996223449707
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",14.030163734151802,0.8084562189671836,0.0690004825592041
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",12.977630645083568,0.9037928906987929,0.07000160217285156
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 9, 'p': 3, 'weights': 'uniform'}",14.067005787786508,0.7973758410922925,0.35000157356262207
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 9, 'p': 3, 'weights': 'distance'}",13.008024514102038,0.8947857587609941,0.34699416160583496
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",13.491666292388981,0.965218329398404,0.08099842071533203
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",12.471231087197904,0.9169869024080494,0.08199667930603027
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",14.053611455979361,0.8695919492148401,0.07699990272521973
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",12.64709038281822,0.9074545284928701,0.08000016212463379
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}",14.107598498931347,0.84065937921542,0.37199950218200684
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}",12.68316013731222,0.8917186958952587,0.37600016593933105
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",13.783126401149616,0.9303881616290356,0.1080007553100586
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",12.365942963347722,0.9397260771544851,0.09199953079223633
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",14.158060361305724,0.9048889204106667,0.08600044250488281
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",12.502743846447299,0.9230570095417305,0.08700084686279297
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 21, 'p': 3, 'weights': 'uniform'}",14.2274757467309,0.9424323704815581,0.4120006561279297
"{'algorithm': 'auto', 'leaf_size': 200, 'n_neighbors': 21, 'p': 3, 'weights': 'distance'}",12.556421165731933,0.9555012423992288,0.4020092487335205
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",14.024207159625444,0.8412953506516221,0.10899949073791504
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",14.098436366969295,1.0226880714406308,0.10900044441223145
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",14.851890467917201,0.8996050886096386,0.09599947929382324
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",14.65418479971101,1.0188230590415641,0.095001220703125
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",14.791187217810151,0.8732372335533294,0.9049997329711914
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}",14.61454198220809,0.9587577169601089,0.9070000648498535
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",13.482065813577156,0.8973580207628429,0.11300158500671387
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",13.264259189608648,0.979247042311901,0.11299896240234375
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",14.152946869182642,0.7923086330208777,0.09899759292602539
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",13.641073785602089,0.9627612410314402,0.09999990463256836
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}",14.133232365785009,0.7599980602287246,0.9249992370605469
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}",13.607592446867827,0.9174182776976939,0.9330012798309326
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",13.226611964605024,0.8810350020790118,0.12099862098693848
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",12.889007481421942,0.9332730313860897,0.11800098419189453
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",13.991729838773733,0.7250922702154445,0.10500001907348633
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",13.188285024871849,0.8667465465017463,0.10400080680847168
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 7, 'p': 3, 'weights': 'uniform'}",14.051794175950402,0.7700653615626375,0.9540014266967773
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 7, 'p': 3, 'weights': 'distance'}",13.214142868129358,0.885620404458385,0.9550015926361084
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",13.332682132262411,0.8981621167594115,0.12200093269348145
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",12.740311373251071,0.9559970459444493,0.1269991397857666
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",14.028357404328435,0.8072906073592292,0.10899686813354492
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",12.97852583344908,0.9016573787673333,0.10899972915649414
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 9, 'p': 3, 'weights': 'uniform'}",14.05971787144862,0.79466901585246,0.9770021438598633
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 9, 'p': 3, 'weights': 'distance'}",13.006112866475783,0.8929464805130207,0.9660017490386963
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",13.493691493590399,0.9650803063242052,0.1380007266998291
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",12.470959523508279,0.917427917628549,0.13900232315063477
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",14.054054528294202,0.8689447772078434,0.1289992332458496
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",12.647990216490289,0.9072062328465749,0.12299942970275879
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}",14.107636364702486,0.8424438576405654,1.0150012969970703
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}",12.683435132536633,0.8919402431024563,1.0200023651123047
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",13.78238879120373,0.9297169883000245,0.14799952507019043
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",12.36572483822368,0.9393138522599196,0.15000057220458984
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",14.156950494210662,0.9043345424164747,0.1400008201599121
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",12.502472409255159,0.9229554404437174,0.14399981498718262
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 21, 'p': 3, 'weights': 'uniform'}",14.226736142977142,0.9429809048248962,1.1380016803741455
"{'algorithm': 'auto', 'leaf_size': 500, 'n_neighbors': 21, 'p': 3, 'weights': 'distance'}",12.556306803114575,0.955287692707471,1.1100027561187744
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",14.010687841956472,0.850987731186564,0.08699965476989746
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",14.09494171502181,1.0252860993128157,0.0839991569519043
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",14.828183221619687,0.9135363830595589,0.07500052452087402
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",14.639126619873437,1.032790999685985,0.0709991455078125
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",14.768251553125236,0.881470502981179,0.3939964771270752
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}",14.600949952058262,0.969053401995107,0.3900015354156494
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",13.478902792277685,0.8998984170475902,0.07700085639953613
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",13.262931318217563,0.9796392378835809,0.07699918746948242
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",14.135328186677402,0.797029051177572,0.07399606704711914
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",13.63512920563269,0.9638575655960724,0.07400012016296387
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}",14.118591833515335,0.758950989429684,0.4070007801055908
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}",13.603992228352036,0.918641592825559,0.40600061416625977
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",13.219259878829584,0.876669533597105,0.08056378364562988
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",12.887015010971691,0.9337288439438303,0.08600044250488281
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",13.997008484176117,0.7217856620689825,0.07700133323669434
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",13.18604358191421,0.8683275719641569,0.07799863815307617
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'p': 3, 'weights': 'uniform'}",14.065938747635801,0.7651316712168234,0.43399953842163086
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'p': 3, 'weights': 'distance'}",13.21607141220439,0.8866333937044563,0.4360024929046631
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",13.333757690678823,0.8964915808495976,0.08299946784973145
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",12.739147309121389,0.9551864623828948,0.0840005874633789
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",14.036221857108393,0.810886113103772,0.0820004940032959
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",12.9808157697175,0.9082865577587467,0.0820004940032959
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'p': 3, 'weights': 'uniform'}",14.06353038657644,0.7986159622545991,0.45000147819519043
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'p': 3, 'weights': 'distance'}",13.006155567414847,0.8974715585247386,0.4559962749481201
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",13.492110349095105,0.9647885091499284,0.09902811050415039
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",12.471006198257019,0.9173180973424435,0.10100007057189941
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",14.053698662430559,0.8690716052801097,0.09600090980529785
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",12.648072065833098,0.9073592683409978,0.0969996452331543
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 15, 'p': 3, 'weights': 'uniform'}",14.106086485280851,0.8425699298315122,0.5150010585784912
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 15, 'p': 3, 'weights': 'distance'}",12.683226317846518,0.8925026531904763,0.5130007266998291
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",13.783067764530605,0.9322556933056774,0.1119997501373291
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",12.365936332912433,0.9399784092829465,0.1119992733001709
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",14.158379987893415,0.9042445861576576,0.10500001907348633
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",12.502946813990452,0.9230075396653272,0.10799527168273926
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 21, 'p': 3, 'weights': 'uniform'}",14.228470500251618,0.9422388490020229,0.5529983043670654
"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 21, 'p': 3, 'weights': 'distance'}",12.55682443840999,0.9550901125826204,0.5630004405975342
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",14.024477834674864,0.8403017874849902,0.07300066947937012
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",14.099818572405749,1.0205744625316446,0.07399988174438477
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",14.84043511091681,0.8985754919343248,0.07000064849853516
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",14.642245838809103,1.0301716647055974,0.0709986686706543
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",14.77758085657078,0.8740287798560021,0.43200063705444336
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'p': 3, 'weights': 'distance'}",14.602791427303782,0.9704621078004342,0.43200087547302246
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",13.484080405298306,0.897374600418696,0.0820002555847168
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",13.263716486130516,0.979211863057145,0.08499956130981445
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",14.145518200938398,0.7929437343180297,0.07799983024597168
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",13.640490046884256,0.9642281631502062,0.08100056648254395
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}",14.124784248189536,0.7631532369121735,0.4610002040863037
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}",13.607423852736469,0.9180593531552408,0.4550011157989502
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",13.224526733058406,0.8784958443220896,0.08599615097045898
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",12.888038471134788,0.9336629863158492,0.08399581909179688
"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",13.993098125097887,0.7207917767408255,0.07999968528747559
