Molecule Name,Type,C-Number,Dynamic Or Kinematic,Viscosity_40C,Viscosity_100C,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C,Density_100C,Viscosity Prediction,Heat Capacity_40C,Heat Capacity_100C,Density Prediction,Thermal Conductivity Prediction,Heat Capacity Prediction,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
"1,2-dicyclohexylpropane",Cyclic Paraffin,15,Kinematic,6.42,1.86,0.115,0.109,0.87,0.831,Experimental,302.0,361.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.29807842,-0.027589066,0.58076876,-0.26891527,-0.3091271,0.03509847,0.08597903,0.29451928,-0.44611195,-0.12470697,0.7290078,0.75136733,-0.45944217,0.33185288,-0.6553356,-0.64399,0.26038674,0.3219884,-0.541263,-0.5192067,0.07180364,-0.039656594,0.7040789,-0.10497656,0.5567881,-0.1378636,-0.05044509,0.27127016,-0.19707288,-0.7329735,-0.28450796,0.31007338,0.103481196,-0.5821866,0.040635332,-0.04449701,0.40941456,-0.024251936,-0.039797284,-0.3177787,-0.08303507,0.49235556,-0.42821813,-0.92666805,0.053336516,0.059140418,-0.33101642,0.36894885,0.51034755,0.703177,-0.32536346,0.58399606,-0.32059282,-0.13906187,0.26089713,0.17085749,-0.03328714,-0.7232981,0.48846257,0.45019466,0.43010214,0.0234868,-0.54257107,-0.21905859,-0.14734627,0.25218785,0.21983732,0.33196324,-0.33520642,0.35384732,0.0364256,0.26205236,0.66747785,-0.36161304,0.18076186,0.17172654,0.5201895,0.3628768,0.034457915,0.268188,0.12786941,0.28926238,-0.031744692,0.09630354,-0.08678952,-0.19781636,0.46292043,-0.19582273,-0.059829857,0.052529223,0.14184617,-0.31110725,0.0266652,-0.25551417,0.17624885,0.2523732,-0.3890149,-0.53922576,-0.024146212,0.25454563,-0.5456056,0.41179538,0.3354948,0.4094115,0.8076879,-0.15680215,0.14744401,-0.22120127,-0.19010606,-0.3089151,-0.04361111,0.03226209,-0.20337588,0.1083116,0.29627824,0.0064792233,0.29513702,0.27753654,-0.023846202,0.123629026,0.101268925,0.21504267,0.25709096,-0.6663576,0.169412,0.48496485,-0.29177865,-0.16067387
2-propyl-bicyclohexyl,Cyclic Paraffin,15,Kinematic,6.18,1.69,0.124,0.117,0.877,0.838,Experimental,303.0,361.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.29842785,-0.019312764,0.5722229,-0.26793763,-0.30821097,0.015434441,0.10892566,0.30171752,-0.45539203,-0.1323187,0.7438713,0.7753239,-0.48424733,0.32788062,-0.65085125,-0.63871676,0.28059688,0.32175416,-0.54069066,-0.5177405,0.07943512,-0.027980948,0.7339969,-0.097327165,0.58539706,-0.13368583,-0.0427998,0.28869337,-0.19966584,-0.7597611,-0.29147416,0.29589513,0.11403778,-0.5955138,0.027037706,-0.02866075,0.42559013,-0.025946695,-0.02626571,-0.3162809,-0.0905583,0.51176316,-0.41648808,-0.9548327,0.044936415,0.08050567,-0.32964233,0.3984674,0.527419,0.7088019,-0.34702393,0.5988879,-0.30564678,-0.14073436,0.29179844,0.17159079,-0.039055932,-0.7376331,0.5114436,0.44547388,0.44428456,0.022817358,-0.56311995,-0.23732185,-0.14190781,0.2671854,0.2379055,0.3439934,-0.36655164,0.37754437,0.052379407,0.25277078,0.69642043,-0.36825722,0.1778008,0.18712924,0.51942563,0.3618118,0.03262138,0.27372634,0.15287718,0.28866112,-0.067075774,0.11434615,-0.08556564,-0.21095788,0.47854125,-0.20626812,-0.05108947,0.05315245,0.15803087,-0.3268349,0.051048756,-0.26333162,0.1806061,0.26278976,-0.40683284,-0.5534897,-0.013945985,0.2512185,-0.56210923,0.42037475,0.36305812,0.4286144,0.8341373,-0.16745193,0.157276,-0.22165981,-0.19928764,-0.33602735,-0.048747186,0.030514332,-0.2279773,0.08885216,0.3191167,-0.0060860915,0.32016167,0.2876915,-0.038766462,0.10757362,0.07436578,0.23991607,0.26395407,-0.69632435,0.1707376,0.4799067,-0.282878,-0.17602013
"1,1-dicyclohexyl-propane",Cyclic Paraffin,15,Kinematic,6.4,1.81,0.123,0.116,0.883,0.845,Experimental,302.0,361.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.30643007,-0.025881812,0.56613183,-0.26505843,-0.2964052,0.022702921,0.10758865,0.29554805,-0.45665923,-0.13480712,0.72144705,0.7604464,-0.48507288,0.32463843,-0.6353069,-0.6333631,0.28125516,0.31281197,-0.5386834,-0.5104139,0.07806217,-0.028628299,0.7244642,-0.093304366,0.57896036,-0.13165969,-0.037071213,0.2850891,-0.19817257,-0.76056194,-0.28582442,0.29403818,0.11584137,-0.58330005,0.019277928,-0.028211093,0.42224205,-0.022292497,-0.02865172,-0.30865014,-0.087977864,0.4999137,-0.41106012,-0.93930894,0.041633207,0.07870118,-0.31689742,0.39513823,0.52033657,0.70150566,-0.34835333,0.59446627,-0.29842007,-0.14043976,0.28432962,0.17448187,-0.0366318,-0.7341003,0.50752443,0.44037673,0.44506264,0.022721672,-0.55176204,-0.2296108,-0.14138432,0.2662648,0.2377275,0.336696,-0.36883447,0.37256053,0.055782385,0.25405887,0.6913036,-0.3586786,0.17850445,0.19019087,0.5074998,0.35502315,0.031851497,0.27040437,0.15341099,0.28412282,-0.069779955,0.10240888,-0.089827746,-0.20589437,0.47068894,-0.2023311,-0.0516931,0.049312424,0.15897304,-0.32296205,0.055607375,-0.26333144,0.17584357,0.26707906,-0.40545866,-0.5470273,-0.020371161,0.24871072,-0.5472103,0.41488686,0.35908034,0.42211917,0.8267493,-0.16569367,0.15389362,-0.2201846,-0.19147332,-0.32582638,-0.05670072,0.033247985,-0.2190001,0.08447583,0.3143403,-0.009103051,0.313203,0.28356338,-0.035025083,0.1076569,0.07873894,0.23692141,0.25642422,-0.6816994,0.17084311,0.48219875,-0.27659446,-0.16404925
cyclohexyl(3-ethylcyclohexyl)methane,Cyclic Paraffin,15,Dynamic,4.2,1.4,0.124,0.117,0.889,0.848,ViscosityL,303.0,361.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.28910157,-0.024199592,0.5792749,-0.2750025,-0.31473443,0.022251928,0.09680514,0.29907584,-0.45539346,-0.11993692,0.73624766,0.765379,-0.48001155,0.3335851,-0.64210975,-0.6398771,0.2780426,0.31920463,-0.5290307,-0.51556796,0.07212441,-0.043750044,0.7045029,-0.10104861,0.56373996,-0.1335022,-0.04508109,0.27389365,-0.18232948,-0.75058144,-0.28503478,0.3034849,0.09988919,-0.59014153,0.028766733,-0.031376064,0.40599278,-0.033406973,-0.03662287,-0.32686904,-0.083555125,0.50378454,-0.42406175,-0.9359587,0.0660094,0.056775343,-0.34176892,0.37964556,0.51501274,0.7132945,-0.3302493,0.5848607,-0.30707267,-0.1414624,0.26298252,0.1722274,-0.048632428,-0.7136562,0.50418115,0.44866237,0.43308714,0.030559132,-0.5609144,-0.21770224,-0.14562048,0.25701094,0.22097506,0.335822,-0.34428692,0.35748285,0.045799535,0.25298497,0.67731637,-0.3728112,0.18302159,0.17749275,0.5086041,0.3575649,0.043362614,0.2799391,0.12571873,0.27696055,-0.036833033,0.10838508,-0.09243914,-0.21833052,0.4706739,-0.20152082,-0.044121757,0.048933562,0.13682674,-0.32712704,0.033274483,-0.25746652,0.17251821,0.26039147,-0.38385165,-0.5352878,-0.024500728,0.25698832,-0.551605,0.42692092,0.3366999,0.4179883,0.82603437,-0.15140589,0.15569846,-0.22734766,-0.19429903,-0.3120735,-0.05057866,0.03240405,-0.20685369,0.09676926,0.2989063,0.006266842,0.30033877,0.27381918,-0.014734384,0.11625221,0.095046096,0.21782458,0.25161102,-0.6662548,0.15668058,0.48256636,-0.28719524,-0.17550863
2-isopropylbicyclohexyl,Cyclic Paraffin,15,Kinematic,6.52,1.89,0.118,0.111,0.884,0.841,Experimental,302.0,362.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.2315248,-0.036738127,0.5681901,-0.29135308,-0.32902363,0.046735283,0.040784504,0.2668231,-0.36687565,-0.09166713,0.72917116,0.69909835,-0.41853932,0.30327055,-0.7167267,-0.6358763,0.19448034,0.30461195,-0.51098937,-0.55559754,0.07909476,-0.0767508,0.691012,-0.12878121,0.5243815,-0.14263467,-0.07457337,0.2486616,-0.16550995,-0.66306114,-0.25408757,0.33500522,0.060280588,-0.56261176,0.07760654,-0.06439511,0.37188593,-0.039318256,-0.035724137,-0.3231051,-0.04477533,0.44506764,-0.46781328,-0.90264124,0.07600146,0.0305687,-0.32297787,0.3033568,0.45669386,0.68427974,-0.297906,0.54477596,-0.3734598,-0.11725843,0.22396682,0.13478762,-0.019657781,-0.6632901,0.44129583,0.4373465,0.39892995,0.015386088,-0.5046121,-0.18582459,-0.14782058,0.21945345,0.20031328,0.3172519,-0.285193,0.3161254,-0.012403698,0.2554465,0.6356391,-0.34653577,0.16200253,0.12252519,0.52652544,0.35494947,0.04722109,0.24658053,0.077961564,0.2959792,0.012960456,0.074532144,-0.06904615,-0.15605304,0.4269395,-0.1756219,-0.0744007,0.08273855,0.07108521,-0.28144658,0.0074705044,-0.25955015,0.13351154,0.19513106,-0.33049616,-0.5090674,-0.053929094,0.2818186,-0.52045155,0.42683482,0.2783208,0.39259836,0.7612352,-0.17062956,0.10153444,-0.2221752,-0.16608526,-0.26819286,-0.07734098,-0.0014061346,-0.17460841,0.14005095,0.25197083,0.0680333,0.25716233,0.29813987,-0.0021954768,0.13962106,0.111862436,0.17244406,0.2383032,-0.6143358,0.15222627,0.4665337,-0.31521273,-0.17642784
"2,2-dicyclohexylpropane",Cyclic Paraffin,15,Kinematic,9.75,2.38,0.112,0.106,0.895,0.856,Experimental,303.0,362.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.27978286,-0.014586332,0.48935,-0.24426284,-0.28867477,0.10106105,0.054634333,0.20579383,-0.3278565,-0.14400086,0.66110134,0.65505856,-0.41624057,0.2521856,-0.73261523,-0.57892925,0.15600583,0.23718347,-0.5267154,-0.5619114,0.065300204,-0.016771311,0.7695937,-0.11193302,0.5525064,-0.12842505,-0.066560864,0.25999328,-0.24109188,-0.6482522,-0.23550169,0.29761922,0.07389208,-0.55720824,0.0827601,-0.07908488,0.41122216,0.012149776,-0.008450973,-0.2466535,-0.04017999,0.39057913,-0.42424357,-0.9066234,0.009831086,0.09623461,-0.22667219,0.3322547,0.43177694,0.61653465,-0.3531538,0.55136555,-0.36081997,-0.11176661,0.28538588,0.1317433,0.044995986,-0.69054407,0.4125498,0.40266046,0.40206873,-0.021363186,-0.44429815,-0.21124785,-0.1388331,0.24278106,0.23957253,0.27883828,-0.37660128,0.34037822,-0.0072133443,0.23490793,0.67907465,-0.26308686,0.11458754,0.13476524,0.53654903,0.36973473,0.007290732,0.19522487,0.16985908,0.35507908,-0.093855284,0.02956544,-0.061315414,-0.09120074,0.3978337,-0.12898198,-0.09727212,0.105342545,0.10633645,-0.2522084,0.08465996,-0.2894936,0.123017445,0.19107695,-0.3565696,-0.47480866,-0.050753333,0.25962895,-0.4791883,0.3637113,0.3215192,0.4278384,0.72988313,-0.23975505,0.07400111,-0.16043831,-0.17189789,-0.3224668,-0.08304807,-0.010181051,-0.20908242,0.10481262,0.28026107,0.053413596,0.28644836,0.31012172,-0.0671617,0.11923981,0.08027229,0.19904995,0.228596,-0.6165308,0.1999538,0.43996984,-0.29870385,-0.1543956
nonyl phenyl ether,Ester,15,Dynamic,3.55,1.12,0.164,0.154,0.881,0.837,Experimental,324.0,373.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.37374204,0.07519189,0.50155777,-0.061225533,-0.1316756,0.13368875,0.035115607,0.086458094,-0.36457098,-0.2202969,0.48114854,0.4973454,-0.23199515,0.14116025,-0.58447194,-0.54821616,0.07781102,0.22803685,-0.5253888,-0.3743655,-0.0007761172,0.07298856,0.6563319,-0.07252548,0.38355693,0.01356523,-0.093878545,0.2072254,-0.43169934,-0.4566256,-0.19337985,0.25188366,0.0412862,-0.28764945,0.15894318,-0.24802554,0.39077803,0.10179669,-0.027447382,-0.0488021,-0.01555187,0.35321206,-0.26427346,-0.5791798,-0.15659805,0.122465014,-0.03301632,0.31989175,0.2978203,0.3376455,-0.24772799,0.41213894,-0.31690395,-0.10470982,0.29100874,0.1529941,0.07785391,-0.7249841,0.2806448,0.33853477,0.38488236,-0.1310175,-0.25745243,-0.17002884,-0.15899055,0.14176652,0.2606203,0.16586465,-0.26438627,0.22361796,-0.09765102,0.20421514,0.5518721,-0.2135301,0.029900704,0.24957573,0.637389,0.24396113,-0.12280574,-0.004633148,0.18058357,0.4433256,-0.10052178,-0.09033424,-0.18055338,-0.0427362,0.28814766,0.058919348,-0.19999942,0.16288473,0.12231213,-0.126888,-0.032632433,-0.22506078,0.15925655,0.07164709,-0.43736416,-0.38002884,0.04309144,0.149695,-0.3592183,0.04926045,0.5194435,0.33146033,0.53546447,-0.24986637,0.046295386,-0.08865967,-0.0452071,-0.27096453,-0.037240595,-0.026547033,-0.07419653,-0.021752907,0.27124947,0.09514637,0.13750271,0.17186409,-0.13647392,0.037556402,0.12397126,0.18971479,0.2768251,-0.4863554,0.18554033,0.35033277,-0.32239604,0.01690412
1-butyl-2-pentylcyclohexane,Cyclic Paraffin,15,Dynamic,2.2,1.02,0.133,0.125,0.812,0.771,PPDS 9,335.0,392.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.28850484,-0.010960486,0.54054093,-0.25262478,-0.29246363,0.033232134,0.10914642,0.26991662,-0.4213665,-0.14471427,0.7156675,0.72962105,-0.4750577,0.29940224,-0.6754474,-0.6254032,0.24679597,0.2961601,-0.5353258,-0.5240253,0.08163341,-0.027117679,0.76604176,-0.095766775,0.5911449,-0.13628843,-0.048816904,0.2900807,-0.22436057,-0.74110657,-0.26567894,0.2970118,0.11197876,-0.5848517,0.03460427,-0.052514363,0.4349512,-0.00435757,-0.019960158,-0.28411043,-0.07071194,0.48281863,-0.40528718,-0.9456524,0.014610859,0.105676934,-0.2849818,0.39382964,0.51035506,0.67720336,-0.36162022,0.59691924,-0.31466275,-0.13436152,0.30605075,0.16445976,-0.016290497,-0.73694754,0.49475938,0.42821452,0.45306343,-0.0004592041,-0.52422374,-0.23935725,-0.13914238,0.27029583,0.24996352,0.32240516,-0.38048545,0.38795784,0.03346949,0.24359839,0.7127572,-0.32449645,0.15918185,0.18483414,0.5310881,0.36008093,0.01586304,0.24153809,0.17791808,0.31818414,-0.10645542,0.07387956,-0.078082465,-0.17458595,0.46112475,-0.17945983,-0.07545204,0.0752829,0.14909276,-0.30321017,0.07303782,-0.28424263,0.15089451,0.23888125,-0.40618643,-0.5415886,-0.024908852,0.26076552,-0.53840923,0.40081036,0.3764094,0.4269728,0.80698615,-0.19378282,0.12844677,-0.20212722,-0.18700214,-0.3449109,-0.06571493,0.013711794,-0.23176575,0.069569856,0.32413113,0.004603816,0.32571328,0.30766284,-0.06396585,0.10196274,0.057209443,0.24797344,0.26236057,-0.6949369,0.1886383,0.4722504,-0.27999848,-0.16697365
"3,5-dimethyl-5-cyclohexylheptane",Cyclic Paraffin,15,Dynamic,4.7,1.7,0.114,0.106,0.838,0.794,PPDS 9,334.0,394.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.19439691,-0.026505427,0.46905932,-0.2689724,-0.2960132,0.1275588,0.0040350882,0.15197903,-0.23116101,-0.11188753,0.6312856,0.5577385,-0.37304556,0.21182024,-0.8007976,-0.57507014,0.07130479,0.20215432,-0.4780393,-0.59474427,0.07103524,-0.08498154,0.75191796,-0.13352838,0.5093551,-0.14409809,-0.09300358,0.22913611,-0.21309467,-0.5667864,-0.16877651,0.33277905,0.022433443,-0.52140534,0.11781334,-0.12537433,0.3593165,0.0034603036,-0.016424846,-0.23473962,0.02153945,0.31537557,-0.46072197,-0.8554,0.02210051,0.061587036,-0.19218612,0.25223774,0.36478785,0.58115757,-0.32537422,0.5014303,-0.42321214,-0.08945681,0.22520748,0.09682649,0.055054627,-0.61641246,0.35747948,0.38736466,0.38198262,-0.035743397,-0.38032535,-0.16354899,-0.1438224,0.20777322,0.21259117,0.24131945,-0.31376305,0.3041586,-0.07443932,0.22168033,0.65181696,-0.22134514,0.09665083,0.083701216,0.54242843,0.34607735,0.021015104,0.1534551,0.1125102,0.37073013,-0.05377665,-0.038192365,-0.05001723,-0.035586257,0.3383842,-0.08775279,-0.13016738,0.14176781,0.0096439235,-0.20588438,0.06580327,-0.3052281,0.037098058,0.11397955,-0.28046545,-0.4269627,-0.10393219,0.3080129,-0.4229453,0.3750019,0.25693482,0.39278513,0.6583476,-0.2511688,0.0040095025,-0.16306241,-0.12518623,-0.25660858,-0.14250591,-0.054384105,-0.15669787,0.11856876,0.22538617,0.13307312,0.23377028,0.33558393,-0.04214427,0.13359955,0.09524518,0.14822036,0.20077483,-0.5393141,0.18053854,0.4304967,-0.3214787,-0.15894398
1-cyclohexylnonane,Cyclic Paraffin,15,Dynamic,2.68,1.0,0.136,0.128,0.805,0.766,Experimental,348.0,404.0,VDNSExpansion,TransportPolynomial,Wilhoit,0.3751764,-0.0059426036,0.5353903,-0.20667268,-0.24386477,0.04661687,0.14424814,0.27759615,-0.49074715,-0.18873931,0.665189,0.73606,-0.48814484,0.31402165,-0.59405684,-0.61866486,0.28994843,0.29878104,-0.570538,-0.4697787,0.06596432,0.021951174,0.75988626,-0.06784871,0.5984269,-0.1239893,-0.023024226,0.3006333,-0.27525315,-0.7813474,-0.28621575,0.27140117,0.15836762,-0.5687471,0.0035415732,-0.04946631,0.47038734,0.033229273,-0.029120615,-0.250208,-0.10324894,0.500897,-0.35127518,-0.92179865,-0.029663038,0.1393815,-0.2561505,0.44299197,0.5381753,0.6592591,-0.3827787,0.6217059,-0.25611314,-0.15181689,0.3363052,0.20132065,-0.0061540105,-0.7942232,0.5136262,0.42426503,0.47485635,-0.006620322,-0.51673734,-0.26100397,-0.13816129,0.2937809,0.26723936,0.3142898,-0.42323878,0.4068508,0.074232504,0.2555159,0.7203731,-0.30784765,0.16833138,0.23652676,0.519665,0.3602335,-0.015555972,0.23731136,0.23415986,0.32150635,-0.15581362,0.06342556,-0.099870324,-0.18681663,0.47523868,-0.1776498,-0.07731817,0.04971154,0.22516315,-0.3068771,0.09042264,-0.27660814,0.19327651,0.28917545,-0.46871826,-0.55435085,0.003414433,0.21908107,-0.5313241,0.34636477,0.4325482,0.4219624,0.8148312,-0.18318187,0.15862916,-0.1827265,-0.19456373,-0.3713897,-0.029233605,0.050230674,-0.24373572,0.035377342,0.3595254,-0.060672287,0.34698018,0.27589738,-0.094470374,0.09116481,0.058661766,0.28259185,0.27474567,-0.71940434,0.21745409,0.4847436,-0.24991423,-0.11492129
pentadecene,Alkene,15,Dynamic,1.7,0.74,0.143,0.126,0.762,0.72,Experimental,348.0,405.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.40426144,0.011252925,0.4978524,-0.14130445,-0.17589873,0.06620939,0.13311407,0.22002769,-0.44433933,-0.21332394,0.5689174,0.64654803,-0.41283196,0.2469534,-0.5433912,-0.55798846,0.2328297,0.26156822,-0.550818,-0.4150165,0.0540842,0.064242125,0.7213028,-0.054437403,0.5351889,-0.076681145,-0.02475165,0.28110343,-0.3271264,-0.67802954,-0.2551335,0.24586457,0.15076225,-0.45521477,0.027244786,-0.09294178,0.46001893,0.06549709,-0.017473692,-0.16926965,-0.09213865,0.44923913,-0.29648954,-0.798983,-0.09581719,0.15745169,-0.15626651,0.42760187,0.45921537,0.53509486,-0.36560723,0.55513024,-0.24609485,-0.13059409,0.3421804,0.18112698,0.030968659,-0.7636446,0.43995726,0.37073937,0.43922186,-0.049794532,-0.42737368,-0.24618484,-0.13208869,0.26288748,0.26743972,0.26368263,-0.4116235,0.35891053,0.043720286,0.2272732,0.6617481,-0.2582163,0.122399904,0.24834308,0.52458256,0.3000345,-0.06357429,0.14767572,0.25316456,0.34302962,-0.18160659,0.022681596,-0.121968694,-0.12943207,0.41663593,-0.11105914,-0.10934904,0.082175404,0.2169244,-0.24937235,0.08906872,-0.2583533,0.18792805,0.23724873,-0.46515536,-0.4940475,0.02282098,0.17000087,-0.46149647,0.2374307,0.4691097,0.38831928,0.71449625,-0.20819193,0.123076364,-0.1317836,-0.14779127,-0.35183507,-0.03191259,0.034963775,-0.20725633,-0.00094278425,0.34824458,-0.04308412,0.2988394,0.23601331,-0.12905133,0.051729966,0.05689765,0.26057988,0.27399066,-0.640012,0.20848148,0.43751162,-0.24059823,-0.06084371
7-pentadecene,Alkene,15,Dynamic,1.8,0.76,0.147,0.137,0.763,0.724,PPDS 9,354.0,409.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.37471572,0.011830057,0.5000161,-0.14369047,-0.17819883,0.0393539,0.12640443,0.2036129,-0.39438084,-0.19296615,0.58151,0.62395006,-0.3963509,0.20777245,-0.5646904,-0.5410845,0.1949637,0.26301622,-0.5254108,-0.4310541,0.07098797,0.058231864,0.7333719,-0.05707693,0.5225733,-0.058712192,-0.035570625,0.27782476,-0.31532097,-0.6344086,-0.25023845,0.26263422,0.1295618,-0.41622904,0.04647283,-0.09912701,0.46291515,0.06099623,0.0050315885,-0.17165923,-0.06491179,0.45607072,-0.3149831,-0.78520364,-0.10336929,0.1640297,-0.13946867,0.4142695,0.4201325,0.51575184,-0.36247897,0.5231221,-0.26955348,-0.111173,0.34785563,0.1423096,0.031002881,-0.717341,0.42293048,0.35112762,0.41765523,-0.06916681,-0.4187027,-0.23257719,-0.13285732,0.25239083,0.2630877,0.25640124,-0.4050299,0.33805,0.01250093,0.20009242,0.65217566,-0.27138543,0.100640826,0.23932011,0.53675544,0.26483497,-0.083124034,0.11606582,0.24782814,0.34370217,-0.1860048,0.035648044,-0.124474496,-0.11187051,0.4197195,-0.098778695,-0.11657356,0.12573135,0.1605777,-0.24273129,0.09036772,-0.26982293,0.1740904,0.19189535,-0.4416059,-0.47739357,0.015941903,0.16618358,-0.4503565,0.24353188,0.48014182,0.38848224,0.7063283,-0.2305045,0.09664753,-0.11531227,-0.12991849,-0.3475653,-0.0594497,0.0020297752,-0.19617327,-0.01782621,0.34291545,-0.007953072,0.2849208,0.2417759,-0.13414815,0.02965161,0.036753718,0.24267071,0.2771428,-0.6125116,0.1862054,0.4222353,-0.2538812,-0.0818575
1-cyclopentyldecane,Cyclic Paraffin,15,Dynamic,2.37,0.96,0.136,0.127,0.798,0.756,Experimental,354.0,409.0,VDNSExpansion,TransportPolynomial,Wilhoit,0.3751764,-0.005942597,0.5353903,-0.20667268,-0.24386477,0.04661687,0.14424814,0.27759615,-0.49074715,-0.18873931,0.665189,0.73606,-0.48814484,0.31402165,-0.59405684,-0.61866486,0.28994843,0.29878104,-0.570538,-0.4697787,0.06596432,0.021951178,0.75988626,-0.06784871,0.5984269,-0.1239893,-0.023024226,0.3006333,-0.27525315,-0.7813474,-0.28621575,0.27140117,0.1583676,-0.5687471,0.0035415732,-0.04946631,0.47038734,0.033229277,-0.029120617,-0.250208,-0.10324894,0.500897,-0.35127518,-0.92179865,-0.029663038,0.1393815,-0.2561505,0.44299197,0.5381753,0.6592591,-0.3827787,0.6217059,-0.25611314,-0.15181689,0.3363052,0.20132065,-0.006154009,-0.7942232,0.5136262,0.42426503,0.47485635,-0.006620322,-0.51673734,-0.26100397,-0.13816129,0.2937809,0.26723936,0.3142898,-0.42323878,0.4068508,0.074232504,0.2555159,0.7203731,-0.30784765,0.16833138,0.23652676,0.519665,0.3602335,-0.015555972,0.23731136,0.23415986,0.32150635,-0.15581362,0.06342556,-0.099870324,-0.18681663,0.47523868,-0.1776498,-0.077318184,0.04971154,0.22516315,-0.30687714,0.09042264,-0.27660814,0.19327651,0.28917545,-0.46871826,-0.55435085,0.003414433,0.21908107,-0.5313241,0.34636477,0.4325482,0.4219624,0.8148312,-0.18318187,0.15862916,-0.1827265,-0.19456373,-0.3713897,-0.029233607,0.050230674,-0.24373572,0.035377346,0.3595254,-0.060672287,0.34698018,0.27589738,-0.094470374,0.09116481,0.058661766,0.28259185,0.27474567,-0.71940434,0.21745409,0.48474362,-0.24991423,-0.11492127
3-methyl-1-tetradecene,Alkene,15,Dynamic,1.6,0.7,0.135,0.126,0.761,0.721,PPDS 9,356.0,412.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.317071,0.00013911807,0.49647102,-0.18163246,-0.22137837,0.07894031,0.0811971,0.20245537,-0.37044355,-0.17055823,0.59569097,0.61099356,-0.3815991,0.23557267,-0.629713,-0.570037,0.17303313,0.25428113,-0.52089953,-0.46807316,0.06074092,0.0069698445,0.71193206,-0.086537644,0.5114945,-0.100113645,-0.055575266,0.25806218,-0.28312215,-0.624634,-0.22377932,0.27781644,0.10113944,-0.47119823,0.0640396,-0.111153945,0.4160685,0.03703542,-0.01971806,-0.19489573,-0.053542234,0.4051242,-0.35173738,-0.80299455,-0.051278148,0.11528608,-0.17891999,0.35542756,0.42592323,0.54534465,-0.33035427,0.52722764,-0.31112045,-0.114572376,0.2904147,0.15228266,0.032209236,-0.70939434,0.40328968,0.3806024,0.41630083,-0.045047443,-0.40819576,-0.21302524,-0.13582025,0.23107262,0.2419658,0.25869882,-0.34731796,0.3307785,-0.005982126,0.22804877,0.63772917,-0.25250247,0.11660423,0.18587683,0.5354857,0.31341022,-0.028693946,0.15095863,0.18592016,0.34786367,-0.11494684,0.0050607664,-0.09615755,-0.09970216,0.3865731,-0.10098864,-0.119444914,0.10092323,0.14245912,-0.22702459,0.059377518,-0.26425797,0.1386544,0.183331,-0.39742512,-0.4748564,-0.015810259,0.21979828,-0.45233262,0.28051117,0.3925426,0.37660035,0.67966026,-0.21141103,0.08406629,-0.15087312,-0.13460825,-0.30859452,-0.060029693,0.0026560426,-0.18064281,0.049667586,0.29765746,0.023301432,0.2635241,0.2661893,-0.09205806,0.08242526,0.073953494,0.21557572,0.25537854,-0.6019329,0.19271405,0.4287312,-0.27255046,-0.09325661
