,Unnamed: 0,smiles,VI,DVI,visco@40C[cP],visco@100C[cP],kvisco@40C[cSt],kvisco@100C[cSt],rho40,rho100,I1_040,I1_100,magdipole,NumRings,SELFIES,WhackVisc
45,42967,C(C=C)CCOCOCC=CCCC=CCCCCCCCCC=C,73.98625745203904,129.7843843817453,6.812093334835008,1.8439651512625632,7.688975707208309,2.161312546454456,0.8859558924667643,0.8531691329361467,0.14954088,0.14344742,0.3168148409675219,0,[C][Branch1][Ring1][C][=C][C][C][O][C][O][C][C][=C][C][C][C][=C][C][C][C][C][C][C][C][C][C][=C],1.8439651512625632
46,30185,CC=CCC(C=Cc1ccccc1)C=CCC(OC)OCc1ccccc1,120.24094095892868,140.32732422774626,14.332408795997408,3.356355830808006,14.693833876146504,3.5211444432866563,0.9754029422684694,0.9532002690793236,0.15868206,0.1550857,1.5188177685333686,2,[C][C][=C][C][C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][Branch1][Ring1][O][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],3.356355830808006
47,10811,CC=CCCC=CCCOC(OC=O)(OCCCC=CCCC1CCCCC1)C1CCCCC1,155.3800509879833,141.02046793871338,29.91828082864569,5.783133772589949,31.624051779286955,6.317247405161318,0.9460609613674328,0.9154515252742852,0.16484446,0.1605310999999999,1.4975640322586683,2,[C][C][=C][C][C][C][=C][C][C][O][C][Branch1][Ring2][O][C][=O][Branch1][P][O][C][C][C][C][=C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],5.783133772589949
48,50532,C(c1ccccc1)OCOCC=CCCC=CCCC=C,0.0,126.60944004816037,5.594053229644684,1.577155832253489,5.849991607450884,1.6941113590710104,0.9562497871825624,0.9309634952913276,0.15224186,0.1471649199999999,0.7881250580978271,1,[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][O][C][C][=C][C][C][C][=C][C][C][C][=C],1.577155832253489
49,5736,COCCC(=O)C=CCCC=CCC(=O)C=CCCC=CCCC1CCCCC1,166.38994720461255,148.59799130806388,20.74516953442568,4.672477378748136,22.327796613424525,5.092083746113074,0.9291185285140364,0.9175963341755258,0.16110406,0.15913274,0.7726433733541808,1,[C][O][C][C][C][=Branch1][C][=O][C][=C][C][C][C][=C][C][C][=Branch1][C][=O][C][=C][C][C][C][=C][C][C][C][C][C][C][C][C][Ring1][=Branch1],4.672477378748136
50,28535,C(=O)(C=CCC)OCC=CCC(c1ccccc1)C=CC1CCCCC1,123.53934354997784,138.96441653441002,15.0834041923723,3.454097827634952,15.630544112365593,3.684429320316994,0.9649954655410596,0.9374851645512836,0.16171848,0.15847616,0.9504852240544384,2,[C][=Branch1][C][=O][Branch1][Branch1][C][=C][C][C][O][C][C][=C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][C][C][C][C][Ring1][=Branch1],3.454097827634952
51,32924,C(c1ccccc1)C=CCCOCC=CCCC=CCCC1CCCCC1,114.4270970111165,134.6619271110536,15.024977737538125,3.354559149335952,16.180847954471822,3.6892169550332903,0.9285655349963128,0.9092875778853946,0.16053206,0.1558194999999999,0.7335881237070228,2,[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][O][C][C][=C][C][C][C][=C][C][C][C][C][C][C][C][C][Ring1][=Branch1],3.354559149335952
52,19253,CCCOCCCOCOCC=CCCCC(c1ccccc1)C1CCCCC1,140.38241098675525,140.64169307998498,19.257673849839712,4.175903797517596,20.801187228090765,4.588029446314964,0.9257968614326672,0.910173713220524,0.16351286,0.1602929799999999,1.641309384052935,2,[C][C][C][O][C][C][C][O][C][O][C][C][=C][C][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],4.175903797517596
53,35319,CCC(OCC=C)CCOCCC(C=Cc1ccccc1)C1CCCCC1,108.57389928844287,129.88798974316433,15.08976791920282,3.273396434509422,16.299935471928798,3.656526619323357,0.925756297943014,0.8952201844260517,0.16200472,0.15652446,2.200229158285322,2,[C][C][C][Branch1][Branch1][O][C][C][=C][C][C][O][C][C][C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],3.273396434509422
54,33428,COCCC(OCc1ccccc1)C=CCCC=CCCc1ccccc1,113.3439258817551,135.99852382504832,13.605341731381166,3.1460698189148806,14.003465218541676,3.367043917517994,0.9715696450166232,0.9343714831121052,0.15764788,0.1528088,0.7818357059661829,2,[C][O][C][C][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][C][=C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],3.1460698189148806
