Thermal_Conductivity_40C,Thermal_Conductivity_100C,Density_40C,Density_100C,Heat_Capacity_40C,Heat_Capacity_100C,Viscosity_40C,Viscosity_100C,SELFIES
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
,,,,,,,,[C][C][Branch1][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][Branch2][Ring2][Ring2][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][Branch1][#C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C]
0.131,0.124,0.805,0.775,6.558197803,6.703188113,3.663561646,2.186051277,[C][Branch1][#Branch1][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.13,0.122,0.849,0.815,6.458338283,6.603943825,1.526056303,0.587786665,[C][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][O][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.122,0.115,0.953,0.915,6.458338283,6.603943825,2.755569717,1.101940079,[C][C][C][C][C][C][C][C][C][C][C][=Branch1][O][=C][C][C][C][C][C][C][C][C][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C]
0.127,0.12,0.846,0.812,6.475432717,6.622736324,3.0194488,1.241268589,[C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C]
0.131,0.124,0.828,0.794,6.51174533,6.663132696,2.989211057,1.208960346,[C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][Ring1][#Branch1][C]
0.123,0.117,0.815,0.784,6.514712691,6.665683718,2.43798973,0.932164081,[C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][Ring1][=Branch1][C]
0.149,0.142,0.798,0.768,6.556778356,6.701960366,2.708050201,1.435084525,[C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.17,0.167,1.015,0.983,6.588926478,6.7310181,3.891820298,2.564949357,[C][Branch2][Ring1][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C]
0.183,0.175,0.988,0.955,6.621405652,6.763884909,2.988647234,1.372233468,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][N][C][O][C][Branch1][=Branch1][C][C][C][C][C][=O][Branch1][N][C][O][C][Branch1][=Branch1][C][C][C][C][C][=O][C][O][C][Branch1][=Branch1][C][C][C][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][N][C][O][C][=Branch1][C][=O][C][C][C][C][C][Branch1][N][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][Ring2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C]
,,,,,,,,[C][Branch1][#Branch1][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][O][C][O][C][Branch1][Branch1][C][C][C][C][=O][Branch1][O][C][O][C][Branch1][Branch1][C][C][C][C][=O][C][O][C][Branch1][#Branch1][C][C][C][C][C][C][=O]
0.169,0.161,0.923,0.891,6.381816017,6.535241271,3.213114862,1.38644185,[C][C][C][C][C][=Branch2][Ring1][Branch2][=C][C][C][C][C][C][C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.177,0.169,0.909,0.878,6.400257445,6.552507887,3.004682104,1.434331861,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.176,0.167,0.913,0.88,6.400257445,6.552507887,3.247657626,1.44926916,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.19,0.175,1.1,1.061,6.418364936,6.570882962,3.335769576,1.470175845,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.17,0.162,0.897,0.864,6.416732283,6.572282543,3.367914604,1.430732211,[C][C][C][C][C][Branch2][Ring1][Branch2][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.237,0.226,0.902,0.874,6.424869024,6.575075841,3.80666249,2.397895273,[C][Branch1][Ring2][C][C][C][C][=Branch1][S][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.156,0.147,0.901,0.865,6.508769137,6.65544035,1.931521412,0.875468737,[C][Branch2][Ring1][Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.135,0.128,0.866,0.835,6.498282149,6.658011046,3.36729583,2.128231706,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.159,0.149,0.8,0.765,6.590301048,6.735780014,2.406945108,0.963174318,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.123,0.115,0.796,0.756,6.588926478,6.741700695,2.712042222,1.137833002,[C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C]
0.162,0.153,0.935,0.909,6.606650186,6.748759547,2.954910279,1.740466175,[C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.16,0.152,0.942,0.911,6.606650186,6.748759547,2.995732274,1.722766598,[C][Branch2][Ring1][N][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C]
0.166,0.151,0.967,0.932,6.617402978,6.758094504,3.80666249,2.48490665,[C][Branch1][C][C][O][C][Branch2][Ring2][C][C][=Branch2][Ring1][C][=C][Branch1][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][C][C][C][C][C][C][C][C][C][C][=O]
0.174,0.166,0.896,0.849,6.622736324,6.763884909,3.761200116,2.708050201,[C][Branch2][Ring1][Branch2][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C]
0.171,0.166,0.999,0.97,6.622736324,6.763884909,3.891820298,2.708050201,[C][Branch2][Ring1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][=C][C][=C][Branch1][#Branch1][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][=C][Ring2][Ring1][C][C][C][C][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][Branch1][N][C][O][C][Branch1][=Branch1][C][C][C][C][C][=O][Branch1][N][C][O][C][Branch1][=Branch1][C][C][C][C][C][=O][C][O][C][Branch1][=Branch1][C][C][C][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][Branch1][=C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][Branch2][Ring1][S][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Branch2][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C]
0.22,0.206,0.893,0.864,6.463029457,6.612041035,3.398527153,1.497388409,[C][C][C][C][C][C][C][C][C][C][C][=Branch1][O][=C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.126,0.12,0.875,0.845,6.50578406,6.65929392,3.645971953,1.611435915,[C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][C][C][C][C][C][Ring1][#Branch2][=Ring1][=Branch1]
0.155,0.147,0.895,0.86,6.543911846,6.690842277,2.00148,0.955511445,[C][Branch2][Ring1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.17,0.162,0.839,0.807,6.543911846,6.692083743,2.874693945,1.255616037,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=N][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.14,0.132,0.859,0.825,6.542471961,6.698268054,3.626738058,1.619388243,[C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1]
0.157,0.148,0.828,0.794,6.580639137,6.7310181,2.925846146,1.289232648,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=N][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.146,0.139,0.948,0.916,6.609349243,6.752270376,2.041220329,0.993251773,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C][=Branch1][O][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.154,0.145,0.799,0.761,6.624065228,6.767343125,2.421256623,1.011600912,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.186,0.175,0.938,0.902,6.666956792,6.814542897,3.010620886,2.197224577,[C][Branch2][Ring2][Branch1][C][Branch2][Ring1][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Branch1][C][C][C][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1]
0.243,0.232,0.902,0.874,6.499787041,6.64898455,3.912023005,2.708050201,[C][Branch1][Ring2][C][C][C][C][=Branch2][Ring1][C][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2]
0.054,0.051,1.053,1.013,6.498282149,6.66057515,3.850147602,2.397895273,[C][C][Branch1][C][C][C][C][Branch2][Ring1][S][C][Branch1][#Branch1][C][C][Branch1][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C]
0.252,0.24,0.892,0.864,6.516193076,6.665683718,3.507381558,1.573006266,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.146,0.139,0.872,0.844,6.542471961,6.693323668,2.921741218,1.596838877,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
0.138,0.132,0.874,0.846,6.541029999,6.694562059,3.693966493,1.755551812,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
0.155,0.147,,,6.577861358,6.725033642,,,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.149,0.141,0.846,0.814,6.577861358,6.726233402,2.833213344,1.526056303,[C][Branch1][Ring2][C][C][C][C][Branch2][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.133,0.127,0.86,0.83,6.576469569,6.7310181,3.169164437,1.841818669,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][#Branch2]
0.126,0.12,0.854,0.825,6.576469569,6.732210706,3.091042453,1.808288771,[C][Branch1][Ring2][C][C][C][C][Branch1][S][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.164,0.156,,,6.610696045,6.755768922,,,[C][Branch2][Ring1][=C][C][C][Branch2][Ring1][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=Ring2][Ring1][Branch1][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C]
0.16,0.15,0.8,0.767,6.65544035,6.799055862,2.649714624,1.118414916,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.159,0.149,0.802,0.769,6.65544035,6.799055862,2.53449015,1.057790294,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.136,0.128,,,6.65544035,6.801283034,,,[C][C][C][C][C][C][C][Branch1][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][C][C][C][C][C][Ring1][#Branch2][=Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][Branch1][N][C][C][C][C][C][C][C][C][C][C][C][O][C][Branch2][Ring1][=C][C][C][Branch2][Ring1][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=Ring2][Ring1][Branch1][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][#C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][P][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C]
0.155,0.147,,,6.610696045,6.758094504,,,[C][Branch2][Ring1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.119,0.113,0.86,0.83,6.606650186,6.763884909,3.526360525,2.397895273,[C][Branch1][Ring2][C][C][C][C][Branch2][Ring1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch2]
0.206,0.196,0.962,0.927,6.741700695,6.88550967,3.024650094,1.398961296,[C][Branch1][#Branch1][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][=N][C][O][C][Branch1][#Branch1][C][C][C][C][C][C][=O][Branch1][=N][C][O][C][Branch1][#Branch1][C][C][C][C][C][C][=O][C][O][C][Branch1][#Branch1][C][C][C][C][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=C][Ring1][#C][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][Branch1][#Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][O][C][Branch1][N][C][C][C][Branch1][Ring1][C][C][C][C][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][Branch1][#C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][Branch1][=Branch2][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][O][C][O][C][Branch1][Branch1][C][C][C][C][=O][Branch1][O][C][O][C][Branch1][Branch1][C][C][C][C][=O][C][O][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][=O]
0.16,0.15,0.801,0.77,6.715383386,6.859614904,2.788708104,1.247032294,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.16,0.15,0.805,0.771,6.715383386,6.859614904,2.706048198,1.184789985,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.171,0.163,0.865,0.837,6.742880636,6.88550967,,3.091042453,[C][Branch2][Ring1][#Branch2][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][C][C][Branch1][#Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][N][C][C][C][Branch1][Ring1][C][C][C][C][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][C][C]
