params,dataset_size,avg_val_score,training_time
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.084009170532227
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,6.02100944519043
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.582005262374878
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.595005989074707
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5680058002471924
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.600005626678467
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5760059356689453
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.578004837036133
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.580003499984741
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5670053958892822
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.608006477355957
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5660057067871094
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5890064239501953
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5780060291290283
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.587005138397217
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.591005563735962
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.6150054931640625
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,3.6100049018859863
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40186441485196,77.92710638046265
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40149427624263,36.55904722213745
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.402616356485472,57.02607274055481
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.401993588852156,32.70504283905029
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.431190885335605,40.27006149291992
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.400996634801256,34.57104468345642
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.401911571221424,73.4300856590271
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40265149119979,50.48305344581604
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.401246589254791,32.61303234100342
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.420157588436533,49.56304979324341
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.400181911434348,53.18306827545166
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.399881175515981,87.86519718170166
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.3961931279534,61.20804834365845
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.39877662852282,53.85904312133789
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.402670553196254,36.370028257369995
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.403321948931861,52.88715362548828
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.381441006584156,141.07110738754272
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.383612714424158,139.72810649871826
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.378837741737867,151.28209614753723
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.382056865187,178.331120967865
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.37807368878635,117.78906083106995
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.381622067058107,159.7550766468048
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.379016251085373,151.03917837142944
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.382702320615522,177.18656182289124
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.387738434985856,171.0965371131897
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.37968258149553,150.03612232208252
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.383924374329878,165.720689535141
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.383663794275938,178.2957639694214
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.38012162802113,129.77195763587952
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.380371121026412,101.29274916648865
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.38022362907848,143.09479880332947
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.377196471845185,136.58372402191162
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.399588002370477,36.33820056915283
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.400919032564648,77.55430674552917
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.402206930957385,36.279141664505005
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.395691341440294,101.12939405441284
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.400299910907663,38.236149072647095
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40189200092892,69.53825259208679
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.403036826230483,34.628106117248535
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.396957329885952,141.79941201210022
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.400791305698375,34.470099449157715
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40270494964832,40.28112316131592
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.400530090695671,36.418097496032715
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.393077241815918,99.70121002197266
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40077740376977,50.9561071395874
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.402052640160298,36.64207649230957
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.403240829788112,108.8202269077301
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.402515304356609,34.497055768966675
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.376554398396985,146.71123456954956
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.38135581275856,141.31521797180176
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.382753618928263,128.27016687393188
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.383056539693552,182.5952272415161
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.377070969857517,166.29424929618835
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.378847012881199,137.83816719055176
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.381985490847754,194.30617451667786
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.381897046398414,156.8021206855774
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.389256159398506,146.8121030330658
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.37983971503346,152.3881058692932
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.378359144978528,130.4554169178009
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.383180052148774,138.5329110622406
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.379416301425405,119.97965574264526
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.381888284819972,125.09829950332642
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.388526043014165,124.43723177909851
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.380444332109537,159.36231637001038
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.4008138920474,44.025315284729004
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.403149521825263,36.26425766944885
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.400215499560968,34.69024348258972
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.401589006560057,75.21053409576416
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.402199991680936,74.00941371917725
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.400397208184444,34.83834886550903
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.401624387329944,83.49412250518799
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.402786338510827,38.226197719573975
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.400168723485761,36.58219075202942
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.400948507695935,36.482189893722534
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.401016862328637,36.347156286239624
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.421826518599508,51.406195878982544
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.401228617572354,77.90728950500488
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.402834934878024,65.53724884986877
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.397607564339333,34.64913010597229
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.397213354462732,68.42463088035583
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.377959518410913,137.1949064731598
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.382171236487151,156.40842747688293
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.381543681781288,145.27530550956726
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.383480517252913,187.11137342453003
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.382912266048562,160.8612732887268
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.376874016494805,124.04419779777527
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.382535458818376,139.4381809234619
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.379586327517561,157.19019889831543
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.37963060618104,129.60713624954224
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.381010365815802,141.30915641784668
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.376792065157886,126.06811356544495
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.381781391434776,182.43115544319153
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.38059148922574,128.37908911705017
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.37959047144449,142.79210376739502
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.38221133131486,162.21911144256592
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.381364909502661,132.05709266662598
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40235216209444,32.73002219200134
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.403218597254263,41586.12180685997
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.401475347133436,39.1510009765625
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.400907080908452,111.92701125144958
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.391582229954878,52.42100548744202
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.43208249060503,41.975003719329834
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.403204417379271,37.708003520965576
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.399461701910948,223.96926927566528
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.403181283812856,42.268322467803955
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.402110242280393,42.72243928909302
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.401215373569064,44.98816752433777
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40253611804513,36.99799942970276
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.399656987150532,43.335999727249146
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40251601293169,62.84700012207031
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.397968180779362,67.46999788284302
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.389749577580377,111.63599991798401
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.38046345619384,133.04482316970825
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.379753249117412,138.5940773487091
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.381535893510588,167.3526051044464
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.387780872473456,204.16602063179016
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.384490351501375,162.1530168056488
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.381868128144196,132.76353645324707
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.380363736141609,142.02301359176636
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.385153627324112,172.808935880661
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.383200948219391,160.8308970928192
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.386075983366203,176.64303541183472
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.378804591758085,176.70303535461426
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.381236095258034,200.8890402317047
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.378030189458908,105.55302095413208
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.378310970513104,134.92587876319885
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.381406951541427,166.48377895355225
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.383740027435081,158.99819445610046
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.403177214036138,49.65301489830017
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.399980382555928,105.56589388847351
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.402490599461084,50.42601799964905
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.397643925014119,106.04903244972229
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.424617203023608,91.91902756690979
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.397352446781733,39.83701205253601
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.403081030189231,37.6230103969574
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.395402814296997,46.241015672683716
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.402528877364567,9612.096962213516
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.401112358923658,39.60445523262024
"{'n_components': 2, 'covariance_type': 'full', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40333232738493,65.80082726478577
