C-Number,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C (g/cm^3),Density_100C (g/cm^3),Heat Capacity (Constant Pressure) 40C (J/K/Mol),Heat Capacity (Constant Pressure) 100C (J/K/Mol),Density_40C,Density_100C,KVI,DVI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10,0.124,0.115,0.784,0.737,220,260,784,737,0,164.7855876,2.294470663,2.294470663,1.105277778,1.105277778,0.559672775,21.3,140.27,120.11,140.1565006,60,0,-0.041428751,-0.06538221,0.06538221,0.041428751,1.1,1.8,2.4,14.17068049,9.857824705,2.110549344,-2.202318139,2.26862753,-2.04837377,4.645127242,0.331253119,2.02957389,2.017237222,70.10749561,7.234204519,7.234204519,7.234204519,4.931851653,4.931851653,4.931851653,3.64626437,3.64626437,2.690670698,2.690670698,1.968614081,1.968614081,0,251.6671623,8.1,4.760330579,2.722222222,65.0178989,0,0,0,0,0,0,0,0,0,0,58.29031018,5.917906046,0,0,0,0,0,0,5.917906046,58.29031018,0,0,0,0,0,0,0,0,0,0,5.917906046,58.29031018,0,0,0,0,0,0,0,0,0,0,5.917906046,51.36657298,0,0,6.9237372,0,0,0,0,0,0,1.105277778,0,11.93358489,2.294470663,0,1,10,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,3.7569,46.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.13,0.12,0.725,0.678,230,267,725,678,0,139.9176813,3.694651597,3.694651597,1.200520833,1.200520833,0.371151101,9.7,140.27,120.11,140.1565006,60,0,-0.035341293,-0.103082979,0.103082979,0.035341293,1,1.6,2.2,13.92497964,10.10347178,1.86091181,-1.960667104,2.058476111,-1.763053386,4.646643453,0.611266658,1.967154472,2.703789901,64.4385619,7.656854249,7.234204519,7.234204519,4.914213562,4.523603362,4.523603362,2.845117222,2.845117222,1.761801681,1.761801681,1.06900522,1.06900522,-0.26,175.076748,9.74,8.74,7.74,65.33412703,0,0,0,0,0,0,0,0,0,6.578935684,45.10386542,12.84164325,0,0,0,0,0,0,0,51.86948856,0,12.65495579,0,0,0,0,0,0,0,0,0,51.86948856,12.65495579,0,0,0,0,0,0,0,0,0,0,44.94575136,0,6.076020107,13.50267288,0,0,0,0,0,0,0,0,11.55163738,5.948362623,0,0.8,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3.923,48.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10,0.135,0.124,0.73,0.683,243,269,730,683,0,132.4617321,2.30125,2.30125,1.188271605,1.188271605,0.387225889,11,140.27,120.11,140.1565006,60,0,-0.035073643,-0.088813501,0.088813501,0.035073643,0.9,1.7,2.3,13.88808302,10.14005688,1.82327465,-1.924944949,2.022381386,-1.725710881,4.789658137,0.673766189,1.967154472,2.831324584,72.10749561,7.656854249,7.397341225,7.397341225,4.914213562,4.564043477,4.564043477,2.728988118,2.728988118,1.62671313,1.62671313,0.97348319,0.97348319,-0.26,175.076748,9.74,8.74,7.74,65.33412703,0,0,0,0,0,0,0,0,0,0,45.26197948,19.26246487,0,0,0,0,0,0,0,52.37240414,0,12.15204021,0,0,0,0,0,0,0,0,0,52.37240414,12.15204021,0,0,0,0,0,0,0,0,0,0,38.52492974,0,0,25.99951461,0,0,0,0,0,0,0,0,12.56505441,4.434945594,0,0.8,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3.923,48.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10,0.123,0.112,0.721,0.672,247,286,721,672,0,118.8814976,2.29,2.29,1.027777778,1.027777778,0.52550866,10.8,142.286,120.11,142.1721507,62,0,-0.041458757,-0.065372252,0.065372252,0.041458757,0.7,1,1.2,14.09025122,9.937811875,2.029932832,-2.122524778,2.17939903,-1.977033473,4.560441609,0.407003912,1.896259415,3.295082116,42.79398752,7.819990956,7.819990956,7.819990956,4.846065215,4.846065215,4.846065215,3.232050808,3.232050808,2.090770275,2.090770275,1.657757573,1.657757573,0,153.5970127,10,7.111111111,4.839506173,66.02373006,0,0,0,0,0,0,0,0,0,0,59.29614134,5.917906046,0,0,0,0,0,0,5.917906046,59.29614134,0,0,0,0,0,0,0,0,0,0,5.917906046,59.29614134,0,0,0,0,0,0,0,0,0,0,5.917906046,38.52492974,0,0,20.7712116,0,0,0,0,0,0,1.027777778,0,8.435555556,6.87,0,1,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4.0029,48.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.136,0.126,0.811,0.764,262,302,811,764,0,6.765993793,9.348503401,9.348503401,0.030688776,-0.030688776,0.564341233,13.36363636,158.285,136.109,158.1670653,68,0,0.053974651,-0.393131566,0.393131566,0.053974651,0.909090909,1.636363636,2.181818182,16.26568259,10.06389585,2.000388383,-2.070200121,2.081405239,-2.04297231,4.538410976,0.149713028,1.989072623,2.972577653,71.27302875,8.527097737,7.974311333,7.974311333,5.308060412,4.988909033,4.988909033,3.291833947,3.291833947,2.012799851,2.012799851,1.28430008,1.28430008,-0.04,254.6012957,10.96,8.060401606,7.860849011,70.81796381,5.106527395,0,0,0,0,0,0,0,0,0,45.95158251,12.84164325,0,6.103966388,5.106527395,0,0,0,0,64.89719215,0,0,0,0,0,0,0,0,11.21049378,0,0,58.79322576,0,0,0,0,20.23,0,5.106527395,0,6.103966388,0,19.26246487,25.68328649,0,0,13.8474744,0,0,0,0,9.348503401,0,0,0,8.153744174,4.331085758,0,1,11,1,1,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.1178,49.6738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10,0.204,0.191,1.093,1.037,290,321,1093,1037,0,172.909308,5.183499228,5.183499228,0.530828614,0.530828614,0.374053278,9.428571429,202.25,184.106,202.1205091,82,0,0.110595602,-0.49941305,0.49941305,0.110595602,0.642857143,1,1.357142857,16.54989742,10.6764163,1.892360595,-2.048670762,1.817293414,-2.098390107,4.481674375,0.018629343,2.209692219,2.843956384,120.083688,10.48528137,8.44454795,8.44454795,6.914213562,4.519951909,4.519951909,2.299659829,2.299659829,1.29875479,1.29875479,0.702718117,0.702718117,-1,1347.912253,13,12,11,85.09870491,18.94745182,13.21376393,0,0,0,0,0,0,0,0,13.15787137,0,0,38.95168875,18.94745182,0,0,0,0,0,39.64129179,25.68203226,0,0,0,0,0,0,39.64129179,18.94745182,0,0,25.68203226,0,0,0,36.92,0,0,0,0,39.64129179,0,12.5241609,0,0,13.15787137,18.94745182,20.08728567,0,0,0,0,0,0,2.790640023,10.1220743,0,0.6,14,0,4,0,0,0,0,0,0,4,0,4,11,0,0,0,0,1.3398,53.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
10,0.178,0.164,0.869,0.818,294,329,869,818,0,173.4497577,5.276780045,5.276780045,0.676076389,0.676076389,0.492040155,10.61538462,190.283,168.107,190.1568946,80,0,0.070112272,-0.379070794,0.379070794,0.070112272,0.538461538,0.846153846,1.153846154,16.54081283,10.52352965,1.889697132,-2.046462693,1.836311866,-2.093327885,4.328519091,0.01478016,2.155710272,2.758149818,76.23904349,9.778174593,8.881599121,8.881599121,6.414213562,5.14626437,5.14626437,2.837117307,2.837117307,1.440940361,1.440940361,0.830563613,0.830563613,-0.12,812.7027727,12.88,11.88,11.88,81.36436575,14.21058886,0,0,0,0,0,0,0,0,0,13.8474744,12.84164325,13.21376393,26.42752786,14.21058886,0,0,0,0,26.68911765,39.64129179,0,0,0,0,0,0,0,39.64129179,14.21058886,0,26.68911765,0,0,0,0,27.69,0,0,0,0,26.42752786,26.05540717,0,0,0,13.8474744,14.21058886,15.76616276,0,0,0,0,0,0,2.138117284,8.595719955,0,1,13,0,3,0,0,0,0,0,0,3,0,3,10,0,0,0,0,1.8562,53.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
10,0.197,0.183,1.058,0.998,310,344,1058,998,0,175.6385085,5.251435185,5.251435185,0.624205641,0.624205641,0.474214772,10.71428571,206.282,184.106,206.1518092,86,0,0.070114395,-0.379346699,0.379346699,0.070114395,0.5,0.785714286,1.071428571,16.55139177,10.66708334,1.898257583,-2.052856602,1.813922301,-2.111876159,4.329284958,0.000929972,2.209692219,2.784765531,86.12278798,10.48528137,9.289847411,9.289847411,6.914213562,5.223614639,5.223614639,2.618591722,2.618591722,1.524273694,1.524273694,0.84635267,0.84635267,-0.16,1347.912253,13.84,12.84,11.84,86.47791098,18.94745182,0,0,0,0,0,0,0,0,0,0,13.8474744,13.21376393,39.64129179,18.94745182,0,0,0,0,13.8474744,52.85505572,0,0,0,0,0,0,0,52.85505572,18.94745182,0,13.8474744,0,0,0,0,36.92,0,0,0,0,39.64129179,13.21376393,0,0,13.8474744,0,18.94745182,20.71753316,0,0,0,0,0,0,0,9.28246684,0,1,14,0,4,0,0,0,0,0,0,4,0,4,11,0,0,0,0,1.0926,54.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
10,0.126,0.111,0.715,0.668,320,355,715,668,0,142.5103756,2.269883866,2.269883866,1.36882716,1.36882716,0.468408928,10.2,142.286,120.11,142.1721507,62,0,-0.053306146,-0.065382383,0.065382383,0.053306146,0.5,0.8,1.1,13.93587628,10.09293304,1.870847993,-1.972088862,2.068976277,-1.773966961,4.427876277,0.584933039,1.967154472,2.647604849,40,7.656854249,7.656854249,7.656854249,4.914213562,4.914213562,4.914213562,3.121320344,3.121320344,1.957106781,1.957106781,1.207106781,1.207106781,0,175.076748,10,9,8,66.02373006,0,0,0,0,0,0,0,0,0,0,65.21404738,0,0,0,0,0,0,0,0,65.21404738,0,0,0,0,0,0,0,0,0,0,0,65.21404738,0,0,0,0,0,0,0,0,0,0,0,51.36657298,0,0,13.8474744,0,0,0,0,0,0,0,0,11.46023227,4.539767731,0,1,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4.147,48.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10,0.16,0.156,0.993,0.938,326,360,993,938,0,155.2320469,5.262430556,5.262430556,0.594595301,0.594595301,0.445245331,10.8,222.281,200.105,222.1467238,92,0,0.070114395,-0.382297726,0.382297726,0.070114395,0.466666667,0.733333333,1,16.55638372,10.66545131,1.906055386,-2.056608704,1.814690145,-2.120302557,4.337016174,-0.003798443,2.259389543,2.807925739,97.98587018,11.19238816,9.698095702,9.698095702,7.414213562,5.125897658,5.125897658,2.822715867,2.822715867,1.607607028,1.607607028,0.826406275,0.826406275,-0.2,2230.017479,14.8,13.8,13.8,91.5914562,23.68431477,0,0,0,0,0,0,0,0,0,0,0,14.21959508,52.85505572,23.68431477,0,0,0,0,0,67.0746508,0,0,0,0,0,0,0,67.0746508,23.68431477,0,0,0,0,0,0,46.15,0,0,0,0,52.85505572,0,0,14.21959508,0,0,23.68431477,25.33268668,0,0,0,0,0,0,0,4.867283492,3.300029824,1,15,0,5,0,0,0,0,0,0,5,0,5,12,0,0,0,0,0.329,56.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
10,0.186,0.182,1.111,1.066,344,381,1111,1066,88.77225197,121.4501676,8.414330629,8.414330629,0.038641975,0.038641975,0.402322791,10.875,238.28,216.104,238.1416384,98,0,0.070114395,-0.393980325,0.393980325,0.070114395,0.4375,0.6875,0.9375,16.55446896,10.65951345,1.912450401,-2.059581292,1.817796204,-2.126976599,4.343310242,-0.008560987,2.306121219,2.828262413,107.8768819,11.89949494,9.598488165,9.598488165,7.914213562,5.441856609,5.441856609,2.896703338,2.896703338,1.587274724,1.587274724,0.890901126,0.890901126,-0.24,3682.875587,15.76,14.76,13.76,96.06637848,29.1605066,0,0,0,0,0,0,0,0,0,0,0,0,66.06881965,29.1605066,0,0,0,0,0,66.06881965,0,0,0,0,0,0,0,76.28187443,18.94745182,0,0,0,0,0,0,77.38,0,0,0,13.21376393,52.85505572,0,0,0,0,0,29.1605066,20.38158556,0,0,16.82866126,0,0,0,0,3.789753184,0,1,16,2,6,0,0,0,0,0,0,6,2,6,13,0,0,0,0,-0.9626,57.4476,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
11,0.139,0.13,0.933,0.885,182,218,933,885,0,165.9372906,2.241064815,2.241064815,1.244722222,1.244722222,0.573822281,9.909090909,148.249,132.121,148.1252005,60,0,-0.0278874,-0.065382195,0.065382195,0.0278874,1,1.727272727,2.363636364,13.94700735,10.08243164,1.8877682,-1.976972187,2.046156789,-1.827028641,5.138772377,0.717285728,2.07036661,2.275801287,176.4896155,7.9413113,7.215178471,7.215178471,5.431851653,4.471343774,4.471343774,2.942705341,2.942705341,1.911829883,1.911829883,1.223801383,1.223801383,-0.78,414.0733221,8.317847358,4.948673968,3.218569596,69.25611369,0,0,0,0,0,0,0,0,0,0,50.09721579,18.40509474,0,0,0,0,0,0,0,32.60702369,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,31.74965356,30.33183534,0,0,0,0,0,0,0,0,0,0,31.24673798,0,0,37.25557254,0,0,0,0,0,1.473101852,0,10.70555437,5.246945625,2.241064815,0,0.454545455,11,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,3.4193,49.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,0.14,0.131,0.845,0.799,206,242,845,799,0,153.7143456,1.5625,1.5625,0.857638889,0.857638889,0.493562495,30.54545455,152.281,132.121,152.1565006,64,0,-0.029745875,-0.053265305,0.053265305,0.029745875,0.454545455,0.818181818,1.181818182,14.37562528,9.654129078,2.321212599,-2.400337981,2.465984019,-2.259386674,4.846419721,0.123948793,2.070462019,1.94320678,94.490225,7.571067812,7.571067812,7.571067812,5.414213562,5.414213562,5.414213562,4.621320344,4.621320344,3.828427125,3.828427125,3.103553391,3.103553391,0,530.0382769,7.638888889,3.1640625,1.6,70.37700986,0,0,0,0,0,0,0,0,0,0,38.52492974,31.09827696,0,0,0,0,0,0,5.414990469,64.20821623,0,0,0,0,0,0,0,0,0,0,5.414990469,64.20821623,0,0,0,0,0,0,0,0,0,0,5.414990469,38.52492974,25.68328649,0,0,0,0,0,0,0,0.857638889,0,0,15.39236111,0,0,1,11,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,3.901,48.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.118,0.11,0.874,0.831,208,251,874,831,0,153.2950377,2.33613733,2.33613733,0.913820862,0.913820862,0.576042618,21,154.297,132.121,154.1721507,66,0,-0.041418795,-0.062773436,0.062773436,0.041418795,1.090909091,1.727272727,2.272727273,14.18376163,9.845712537,2.123806851,-2.214250125,2.277469689,-2.064834102,4.656107752,0.317055873,2.029238942,2.046920976,88.21143267,8.104448007,8.104448007,8.104448007,5.2876937,5.2876937,5.2876937,4.475232964,4.475232964,2.877010098,2.877010098,2.044850395,2.044850395,0,349.029098,9.090909091,4.792899408,3.786982249,71.38284102,0,0,0,0,0,0,0,0,0,0,58.79322576,11.83581209,0,0,0,0,0,0,11.83581209,58.79322576,0,0,0,0,0,0,0,0,0,0,11.83581209,58.79322576,0,0,0,0,0,0,0,0,0,0,11.83581209,44.94575136,0,0,13.8474744,0,0,0,0,0,0,2.002848639,0,10.49154337,4.67227466,0,1,11,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,4.0029,50.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.12,0.112,0.793,0.748,237,281,793,748,0,155.8323078,2.433518519,2.433518519,0.611527778,0.611527778,0.563619591,22.09090909,154.297,132.121,154.1721507,66,0,-0.032851779,-0.064862976,0.064862976,0.032851779,1.090909091,1.636363636,2.090909091,14.33246835,9.69687443,2.277820183,-2.357826315,2.395270734,-2.246587445,4.789544039,0.152390033,2.06260359,2.43437657,107.2067179,8.319990956,8.319990956,8.319990956,5.165831887,5.165831887,5.165831887,4.677068452,4.677068452,3.621574357,3.621574357,2.172738226,2.172738226,0,321.7661601,9.090909091,3.6,2.214532872,71.38284102,0,0,0,0,0,0,0,0,0,0,46.45449809,24.17453976,0,0,0,0,0,0,11.33289652,59.29614134,0,0,0,0,0,0,0,0,0,0,11.33289652,59.29614134,0,0,0,0,0,0,0,0,0,5.414990469,5.917906046,38.52492974,0,0,20.7712116,0,0,0,0,0,0.611527778,1.015046296,0,8.761740363,7.195018896,0,1,11,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,4.0029,50.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.109,0.102,0.814,0.771,238,282,814,771,0,144.116609,2.292530077,2.292530077,1.106759259,1.106759259,0.533612216,20.45454545,154.297,132.121,154.1721507,66,0,-0.04142858,-0.065382382,0.065382382,0.04142858,1,1.727272727,2.363636364,14.17339687,9.855534386,2.113275959,-2.204592399,2.271785334,-2.050295847,4.648055788,0.329144886,2.07036661,1.95831315,80.03910002,7.9413113,7.9413113,7.9413113,5.431851653,5.431851653,5.431851653,3.999817761,3.999817761,2.940670698,2.940670698,2.158827503,2.158827503,0,414.0733221,9.090909091,5.625,3.786982249,71.38284102,0,0,0,0,0,0,0,0,0,0,64.71113181,5.917906046,0,0,0,0,0,0,5.917906046,64.71113181,0,0,0,0,0,0,0,0,0,0,5.917906046,64.71113181,0,0,0,0,0,0,0,0,0,0,5.917906046,57.78739461,0,0,6.9237372,0,0,0,0,0,0,1.106759259,0,13.434044,2.292530077,0,1,11,0,0,1,0,1,0,0,0,0,0,0,4,1,0,1,1,4.147,50.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,0.127,0.118,0.788,0.745,244,288,788,745,0,194.470484,2.287270566,2.287270566,1.117459373,1.117459373,0.521833881,19.36363636,154.297,132.121,154.1721507,66,0,-0.041428576,-0.065382383,0.065382383,0.041428576,1,1.727272727,2.363636364,14.18917712,9.995873135,2.129318724,-2.063919019,2.285616851,-1.916416034,4.66291782,0.466643637,2.501929642,1.856602305,80.03910002,7.9413113,7.9413113,7.9413113,5.431851653,5.431851653,5.431851653,3.999817761,3.999817761,2.940670698,2.940670698,2.158827503,2.158827503,0,522.9032953,9.090909091,5.625,3.786982249,71.38284102,0,0,0,0,0,0,0,0,0,0,64.71113181,5.917906046,0,0,0,0,0,0,5.917906046,64.71113181,0,0,0,0,0,0,0,0,0,0,5.917906046,64.71113181,0,0,0,0,0,0,0,0,0,0,5.917906046,57.78739461,0,0,6.9237372,0,0,0,0,0,0,1.117459373,0,13.4286034,2.287270566,0,1,11,0,0,1,0,1,0,0,0,0,0,0,5,1,0,1,1,4.147,50.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
